Variety,Subgroup,Family,ISO639,Glottolog_id,AIATSISCode,StdLangID,StdLanguageName,OriginalForm,PhonemicisedIPA,Std_Gloss,Author,OriginalGloss,OriginalPofSpeech,Latitude,Longitude,Reconstruction_Form,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,mubalyaal,mupaʎaːl,pregnant,"Ash, A. and Lissarrague, A. and Giacon, J",pregnant,Adj,-29.91686548,149.6172319,*mupalya:l,N/A,pregnant,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,yuluwirri,juluwiri,rainbow,"Ash, A. and Lissarrague, A. and Giacon, J",rainbow,N,-29.91686548,149.6172319,*yuluwirri,N/A,rainbow,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,dhigaraa,t̪ikaɹaː,bird,"Ash, A. and Lissarrague, A. and Giacon, J",bird,N,-29.91686548,149.6172319,*dhigayaa,N/A,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,walaay,walaːj,camp,"Ash, A. and Lissarrague, A. and Giacon, J",camp,N,-29.91686548,149.6172319,*wala:y,N/A,camp,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,bungun,puŋun,wing,"Ash, A. and Lissarrague, A. and Giacon, J",wing,N,-29.91686548,149.6172319,*bungun,N/A,wing,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,gubi-y,kupij,swim,"Ash, A. and Lissarrague, A. and Giacon, J",swim,Vi,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,wiya-gi,wijaki,cook,"Ash, A. and Lissarrague, A. and Giacon, J",cook,V,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,winanga-y,winaŋaj,think,"Ash, A. and Lissarrague, A. and Giacon, J",think,V,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,gama-li,kamali,break (intr),"Ash, A. and Lissarrague, A. and Giacon, J",break,Vi,-29.91686548,149.6172319,*kama-li,N/A,break,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,yambuli,jampuli,old woman,"Ash, A. and Lissarrague, A. and Giacon, J",old woman,N,-29.91686548,149.6172319,,,,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,bin.guwi,pinkuwi,coolamon,"Ash, A. and Lissarrague, A. and Giacon, J",coolamon,N,-29.91686548,149.6172319,*pin.kuwi,N/A,coolamon,
Gamilaraay,Central NSW,Pama-Nyungan,kld,gami1243,D23,1023,Gamilaraay,"baburr, dhina",papur,foot,"Ash, A. and Lissarrague, A. and Giacon, J",foot,N,-29.91686548,149.6172319,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,girran,kiran,ashes,"Ash, A. and Lissarrague, A. and Giacon, J",ashes,N,-29.85302243,147.9291115,*kirran,Central-NSW,ashes,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"burrul, -bidi",purul,big,"Ash, A. and Lissarrague, A. and Giacon, J",big,Adj,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,yii-li,jiː.li,bite,"Ash, A. and Lissarrague, A. and Giacon, J",bite,V,-29.85302243,147.9291115,*yii-li,Central-NSW,bite,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,buluuy,puluːj,black,"Ash, A. and Lissarrague, A. and Giacon, J",black,Adj,-29.85302243,147.9291115,*bulu:y,Central-NSW,black,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"gayla-y, gudhuwa-y",kajlaj,be burning,"Ash, A. and Lissarrague, A. and Giacon, J",burn,Vi,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,galiya-y,kalijaj,climb,"Ash, A. and Lissarrague, A. and Giacon, J",climb,V,-29.85302243,147.9291115,*kaliya-y,N/A,climb,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,yu-gi,juki,"cry, weep","Ash, A. and Lissarrague, A. and Giacon, J",cry,Vi,-29.85302243,147.9291115,*yu-ki,N/A,cry,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,garra-li,karali,cut,"Ash, A. and Lissarrague, A. and Giacon, J",cut,Vt,-29.85302243,147.9291115,*karra-li,N/A,cut,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"buyuma, maadhaay, mirri",pujuma,dog,"Ash, A. and Lissarrague, A. and Giacon, J",dog,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ngadaa,ŋataː,below,"Ash, A. and Lissarrague, A. and Giacon, J","down, below",Adv,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ngarribaa,ŋaripaː,east,"Ash, A. and Lissarrague, A. and Giacon, J",east,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dha-li,t̪ali,eat,"Ash, A. and Lissarrague, A. and Giacon, J",eat,Vt,-29.85302243,147.9291115,*ca,N/A,eat,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gawu,kawu,egg,"Ash, A. and Lissarrague, A. and Giacon, J",egg,N,-29.85302243,147.9291115,*kapu,N/A,egg,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bundaa-gi,puntaːki,fall,"Ash, A. and Lissarrague, A. and Giacon, J",fall,Vi,-29.85302243,147.9291115,*punta:-ki,N/A,fall,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,wamu,wamu,fat (n),"Ash, A. and Lissarrague, A. and Giacon, J",grease,N,-29.85302243,147.9291115,*wamu,N/A,"fat, grease",
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,wii,wiː,fire,"Ash, A. and Lissarrague, A. and Giacon, J",fire,N,-29.85302243,147.9291115,*wi:-2,N/A,fire,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"bahaayal, buna",pahaːjal,fly,"Ash, A. and Lissarrague, A. and Giacon, J",fly,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"dhuwarr, yuul",t̪uwar,vegetable food,"Ash, A. and Lissarrague, A. and Giacon, J",vegetable food,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ngulu,ŋulu,forehead,"Ash, A. and Lissarrague, A. and Giacon, J",forehead,N,-29.85302243,147.9291115,*ŋulu,N/A,forehead,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,wuu-rri,wuː.ri,give,"Ash, A. and Lissarrague, A. and Giacon, J",give,V,-29.85302243,147.9291115,*wu:-rri,N/A,give,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhaymaarr,t̪ajmaːr,ground,"Ash, A. and Lissarrague, A. and Giacon, J",ground,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,maa,maː,hand,"Ash, A. and Lissarrague, A. and Giacon, J",hand,N,-29.85302243,147.9291115,*mara-2,N/A,hand,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhaygal,t̪ajkal,head,"Ash, A. and Lissarrague, A. and Giacon, J",head,N,-29.85302243,147.9291115,*thaykal,N/A,hair,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,winanga-li,winaŋali,hear,"Ash, A. and Lissarrague, A. and Giacon, J",hear,V,-29.85302243,147.9291115,*winanga-li,N/A,hear,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,buma-li,pumali,hit (with hand),"Ash, A. and Lissarrague, A. and Giacon, J",hit (with hand),Vt,-29.85302243,147.9291115,*puma-li,N/A,hit,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ngaya,ŋaja,1sg,"Ash, A. and Lissarrague, A. and Giacon, J",I,Pro,-29.85302243,147.9291115,*naya,N/A,I,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,girraa,kiraː,leaf,"Ash, A. and Lissarrague, A. and Giacon, J",leaf,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,guyaarr,kujaːr,long,"Ash, A. and Lissarrague, A. and Giacon, J",long,Adj,-29.85302243,147.9291115,*kura:rr,N/A,long,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"dhii, dhinggaa",t̪iː,animal meat,"Ash, A. and Lissarrague, A. and Giacon, J","meat, animal",N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"baaluu, gilay",paːluː,moon,"Ash, A. and Lissarrague, A. and Giacon, J",moon,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gayrr,kajr,name,"Ash, A. and Lissarrague, A. and Giacon, J",name,N,-29.85302243,147.9291115,*kayrr,N/A,name,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ngaarribiyan,ŋaːripijan,north,"Ash, A. and Lissarrague, A. and Giacon, J",north,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"yalagiyu, -nga",jalakiju,"now, today","Ash, A. and Lissarrague, A. and Giacon, J","now, today",Adv,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"biirr, biyarr, milan, -DHuul",piːr,one,"Ash, A. and Lissarrague, A. and Giacon, J",one,Num,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhayn,t̪ajn,Aborigine,"Ash, A. and Lissarrague, A. and Giacon, J","person, Aborigine",N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"gulungguluu, nhuwi",kuluŋkuluː,rotten,"Ash, A. and Lissarrague, A. and Giacon, J",rotten,Adj,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ngarra-li,ŋarali,see,"Ash, A. and Lissarrague, A. and Giacon, J",see,V,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"buyaduul, dhambi, dhambidjuul",pujatuːl,short,"Ash, A. and Lissarrague, A. and Giacon, J",short,Adj,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,wila-y,wilaj,sit,"Ash, A. and Lissarrague, A. and Giacon, J",sit,V,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gunagala,kunakala,sky,"Ash, A. and Lissarrague, A. and Giacon, J",sky,N,-29.85302243,147.9291115,*gunagala,N/A,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"badjin, dhugaay, bubaay, -DHuul",pacin,small,"Ash, A. and Lissarrague, A. and Giacon, J",small,Adj,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,buwi-y,puwij,smell it,"Ash, A. and Lissarrague, A. and Giacon, J",smell it,Vt,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"dhuu, wuyugil",t̪uː,smoke,"Ash, A. and Lissarrague, A. and Giacon, J",smoke,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"dhuyu, ngandabaa",t̪uju,snake,"Ash, A. and Lissarrague, A. and Giacon, J",snake,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhadhin,t̪at̪in,south,"Ash, A. and Lissarrague, A. and Giacon, J",south,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,guwaa-li,kuwaː.li,speak,"Ash, A. and Lissarrague, A. and Giacon, J",speak,V,-29.85302243,147.9291115,*kuwa:-li,N/A,speak,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bilaarr,pilaːr,spear,"Ash, A. and Lissarrague, A. and Giacon, J",spear,N,-29.85302243,147.9291115,pila:rr,N/A,spear,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gawubarray,kawuparaj,star,"Ash, A. and Lissarrague, A. and Giacon, J",star,N,-29.85302243,147.9291115,*kawuparray,N/A,star,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"maayama, ngurrala",maːjama,stone,"Ash, A. and Lissarrague, A. and Giacon, J",stone,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"dhuni, yaay, yayaay",t̪uni,sun,"Ash, A. and Lissarrague, A. and Giacon, J",sun,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhiil,t̪iːl,tail,"Ash, A. and Lissarrague, A. and Giacon, J",tail,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,nhalay,n̪alaj,this,"Ash, A. and Lissarrague, A. and Giacon, J",this,D,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,muyaan,mujaːn,tree,"Ash, A. and Lissarrague, A. and Giacon, J",tree,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bulaarr,pulaːr,two,"Ash, A. and Lissarrague, A. and Giacon, J",two,Num,-29.85302243,147.9291115,*pula,N/A,they (Du),
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gungan,kuŋan,water,"Ash, A. and Lissarrague, A. and Giacon, J",water,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ngadaa,ŋataː,west,"Ash, A. and Lissarrague, A. and Giacon, J",west,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"minya, minyama, ngaan",miɲa,what?,"Ash, A. and Lissarrague, A. and Giacon, J",what?,Pro,-29.85302243,147.9291115,*miña,N/A,what,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,minyaaya,miɲaːja,where?,"Ash, A. and Lissarrague, A. and Giacon, J",where?,Adv,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"ngaandu, ngaandi",ŋaːntu,who,"Ash, A. and Lissarrague, A. and Giacon, J",who?,Pro,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,mayrraa,majraː,wind,"Ash, A. and Lissarrague, A. and Giacon, J",wind,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"yinarr, wirringgaa",jinar,woman,"Ash, A. and Lissarrague, A. and Giacon, J",woman,N,-29.85302243,147.9291115,*yinarr,N/A,woman,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,balu-gi,paluki,die,"Ash, A. and Lissarrague, A. and Giacon, J",die,V,-29.85302243,147.9291115,*palu-ki,N/A,die,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gaa-gi,kaː.ki,take something,"Ash, A. and Lissarrague, A. and Giacon, J",take,Vt,-29.85302243,147.9291115,*ka:,N/A,carry,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,wana-gi,wanaki,throw,"Ash, A. and Lissarrague, A. and Giacon, J",throw,V,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhu-rri,t̪uri,spear,"Ash, A. and Lissarrague, A. and Giacon, J",spear,N,-29.85302243,147.9291115,*thu-rri,N/A,spear,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gindama-y,kintamaj,laugh,"Ash, A. and Lissarrague, A. and Giacon, J",laugh,V,-29.85302243,147.9291115,*kintama-y,N/A,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gaba,kapa,good,"Ash, A. and Lissarrague, A. and Giacon, J",good,Adj,-29.85302243,147.9291115,*kapa,N/A,good,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gagil,kakil,bad,"Ash, A. and Lissarrague, A. and Giacon, J",bad,Adj,-29.85302243,147.9291115,*kaca,N/A,rotten,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,mawu-gi,mawuki,dig,"Ash, A. and Lissarrague, A. and Giacon, J",dig,V,-29.85302243,147.9291115,*mawu-ki,N/A,dig,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"bagay, gaawal, mabun",pakaj,creek,"Ash, A. and Lissarrague, A. and Giacon, J",creek,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"ngurrugu, -ngayi-y",ŋuruku,tomorrow,"Ash, A. and Lissarrague, A. and Giacon, J",tomorrow,Adv,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gulibaa,kulipaː,three,"Ash, A. and Lissarrague, A. and Giacon, J",three,Num,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"guwiin, guwiinbaa",kuwiːn,"near, close by","Ash, A. and Lissarrague, A. and Giacon, J",near,Adv,-29.85302243,147.9291115,*kuwi:npa:,N/A,near,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,nguu,ŋuː,3sg,"Ash, A. and Lissarrague, A. and Giacon, J",he,Pro,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,barran,paran,boomerang,"Ash, A. and Lissarrague, A. and Giacon, J",boomerang,N,-29.85302243,147.9291115,*parran,N/A,boomerang,or cognate with 4985?
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"yiilaman, burriin",jiːlaman,shield,"Ash, A. and Lissarrague, A. and Giacon, J",shield,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,wamara,wamaɹa,spearthrower,"Ash, A. and Lissarrague, A. and Giacon, J",spearthrower,N,-29.85302243,147.9291115,*wamar(r)a,N/A,spearthrower,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,yadhaarr,jat̪aːr,feather,"Ash, A. and Lissarrague, A. and Giacon, J",feather,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,mudhay,mut̪aj,Possum,"Ash, A. and Lissarrague, A. and Giacon, J",possum,N,-29.85302243,147.9291115,*muthay,N/A,possum,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"gulaanbali, gulayaali",kulaːnpali,pelican,"Ash, A. and Lissarrague, A. and Giacon, J",pelican,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"guduu, guwiya, ngaaluurr",kutuː,fish,"Ash, A. and Lissarrague, A. and Giacon, J",fish,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,mungin,muŋin,mosquito,"Ash, A. and Lissarrague, A. and Giacon, J",mosquito,N,-29.85302243,147.9291115,*muŋin,N/A,mosquito,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,buunhu,puːn̪u,grass,"Ash, A. and Lissarrague, A. and Giacon, J",grass,N,-29.85302243,147.9291115,*pu:nhu,N/A,grass,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gundaa,kuntaː,cloud,"Ash, A. and Lissarrague, A. and Giacon, J",cloud,N,-29.85302243,147.9291115,*kunta:,N/A,cloud,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gumbugan,kumpukan,sand,"Ash, A. and Lissarrague, A. and Giacon, J",sand,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,madhanbaa,mat̪anpaː,heavy,"Ash, A. and Lissarrague, A. and Giacon, J",heavy,Adj,-29.85302243,147.9291115,*manthanpa:,N/A,heavy,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,gabanbaa,kapanpaː,light,"Ash, A. and Lissarrague, A. and Giacon, J",light,N,-29.85302243,147.9291115,*kapanpa:,N/A,light,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,balal,palal,dry,"Ash, A. and Lissarrague, A. and Giacon, J",dry,Adj,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,ganay,kanaj,digging stick,"Ash, A. and Lissarrague, A. and Giacon, J","yamstick, digging stick",N,-29.85302243,147.9291115,*kana,N/A,digging stick,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"biiwii, dhulii",piːwiː,goanna,"Ash, A. and Lissarrague, A. and Giacon, J",goanna,N,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,yaluu,jaluː,again,"Ash, A. and Lissarrague, A. and Giacon, J",again,Adv,-29.85302243,147.9291115,*yalu,N/A,there,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"garigari, giyal, gun.gun",kaɹikaɹi,be afraid,"Ash, A. and Lissarrague, A. and Giacon, J","afraid (be)(V, Adj)",Vi,-29.85302243,147.9291115,*karikari,Central-NSW,afraid (be),
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,murrun,murun,alive,"Ash, A. and Lissarrague, A. and Giacon, J",alive,Adj,-29.85302243,147.9291115,*murrun,NSW areal,alive,any more recs to this level?
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"ganu, ganungawu, gurrugurru, -aaba-li",kanu,all,"Ash, A. and Lissarrague, A. and Giacon, J",all,Num,-29.85302243,147.9291115,,,,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhanduwi-y,t̪antuwij,sleep,"Ash, A. and Lissarrague, A. and Giacon, J",sleep,Vi,-29.85302243,147.9291115,*thantuwi-y,N/A,sleep,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,dhinawan,t̪inawan,Emu,"Ash, A. and Lissarrague, A. and Giacon, J",emu,N,-29.85302243,147.9291115,*cinawan,Central-NSW,emu,probably loan in Badjiri
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,baliyaa,palijaː,cold,"Ash, A. and Lissarrague, A. and Giacon, J",cold (be),Adj,-29.85302243,147.9291115,paliya:,N/A,cold (be),
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,maayn,maːjn,dingo,"Ash, A. and Lissarrague, A. and Giacon, J",dingo,N,-29.85302243,147.9291115,*marayn,N/A,dingo,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,bigibila,pikipila,Echidna,"Ash, A. and Lissarrague, A. and Giacon, J",echidna,N,-29.85302243,147.9291115,*pikipila,N/A,echidna,
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,burraalga,puraːlka,Brolga,"Ash, A. and Lissarrague, A. and Giacon, J",brolga (native companion),N,-29.85302243,147.9291115,*purrarlka,N/A,brolga,why final a? (CB)
Yuwaalaraay,Central NSW,Pama-Nyungan,kld,yuwa1242,D27,5,Yuwaalaraay,"dhuuyaay, yiyabiyaay, wiibiyaay",t̪uːjaːj,fire sticks,"Ash, A. and Lissarrague, A. and Giacon, J",fire sticks,N,-29.85302243,147.9291115,,,,
